;Preco;Marca;Nome;Modelo;Km;Ano;Estado;Regiao;Loja
509;65.900;Hyundai;Hb20s;Hb20s 1.6 Comfort Plus;85.000;2017;SP;Jardim Independencia - São Paulo Zona Leste;Vazio
510;63.900;Fiat;Fiorino;1.4 Mpi Furgão Hard Working 8v Flex 2p Manual;48.000;2018;SP;Vila Carrão - São Paulo Zona Leste;Vazio
511;63.890;Fiat;Fiorino;1.4 Mpi Furgão Hard Working 8v Flex 2p Manual;60.000;2018;SP;Vila Carrão - São Paulo Zona Leste;Vazio
512;59.900;Hyundai;Hb20;Hb20 Sense 1.0 Flex 12v Mec;62.742;2020;SP;Campinas;Vazio
513;63.890;Chevrolet;Spin;Spin Ltz 7s 1.8 (flex);104.104;2018;SP;Freguesia do Ó - São Paulo Zona Norte;Vazio
514;78.899;Jeep;Renegade;1.8 16v Flex Sport 4p Automático;79.251;2018;SP;Campinas;Vazio
515;62.900;Hyundai;Hb20;1.0 Sense (flex);27.090;2021;SP;Ponte Rasa - São Paulo Zona Leste;Vazio
516;62.900;Fiat;Strada;1.4 Mpi Hard Working Cs 8v Flex 2p Manual;48.000;2020;SP;Vila Carrão - São Paulo Zona Leste;Vazio
517;63.900;Chevrolet;Spin;1.8 Ltz (aut);96.263;2016;SP;Campinas;Vazio
518;69.900;Fiat;Fiorino;Fiorino Furgão Work. Hard 1.4 Flex 8v 2p;89.000;2018;SP;Pirituba - São Paulo Zona Oeste;Vazio
519;87.900;Fiat;Fiorino;1.4 Hard Working Flex 4p;90.140;2021;SP;Green Village - Nova Odessa;Vazio
520;65.000;Fiat;Weekend;1.8 16v Adventure Flex 5p;73.600;2019;SP;Pirituba - São Paulo Zona Oeste;Vazio
521;62.900;Chevrolet;Montana;Chevrolet Montana Ls 1.4 (flex);61.650;2020;SP;Ponte Rasa - São Paulo Zona Leste;Vazio
522;63.900;Chevrolet;Cruze;1.8 Lt 16v Flex 4p Automático;108.000;2015;SP;Vila Carrão - São Paulo Zona Leste;Vazio
523;72.590;Jeep;Renegade;1.8 Sport Flex Aut. 5p;79.900;2016;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
524;55.990;Chevrolet;Cobalt;Cobalt Lt 1.4 8v (flex);172.000;2017;SP;Jardim Independencia - São Paulo Zona Leste;Vazio
525;56.978;Chevrolet;Montana;1.4 Ls Econoflex 2p;80.000;2018;SP;Rudge Ramos - São Bernardo do Campo;Vazio
526;55.989;Volkswagen;Voyage;1.6 Msi Trendline Total Flex 4p;50.000;2018;SP;Anchieta - São Bernardo do Campo;Vazio
527;84.990;Chevrolet;Tracker;Tracker Lt 1.4 Turbo 16v Flex 4x2 Aut.;80.000;2019;SP;Vila Olímpia - São Paulo Zona Sul;Vazio
528;64.990;Nissan;Versa;Versa Sv 1.6 16v Flexstart 4p Mec.;40.000;2020;SP;São Lucas - São Paulo Zona Leste;Vazio
529;69.900;Hyundai;Hb20;1.0 Evolution (flex);27.500;2021;SP;Ponte Rasa - São Paulo Zona Leste;Vazio
530;65.353;Fiat;Strada;1.4 Mpi Hard Working Cs 8v Flex 2p Manual;65.000;2019;SP;Vila Carrão - São Paulo Zona Leste;Vazio
531;69.109;Fiat;Strada;1.4 Mpi Hard Working Cs 8v Flex 2p Manual;51.000;2020;SP;Vila Carrão - São Paulo Zona Leste;Vazio
532;68.890;Hyundai;Hb20;1.6 R-spec Flex Aut. 5p;60.102;2017;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
533;68.992;Hyundai;Hb20;1.6 R-spec Flex Aut. 5p;60.100;2017;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
534;56.987;Hyundai;Hb20;1.0 Unique 12v;45.000;2019;SP;Ribeirão Preto;Vazio
535;64.987;Ford;Ka;1.5 Ti-vct Se Plus Sedan;38.000;2020;SP;Ribeirão Preto;Vazio
536;63.989;Fiat;Strada;1.4 Mpi Hard Working Cs 8v;36.000;2020;SP;Ribeirão Preto;Vazio
537;63.900;Fiat;Strada;1.4 Hard Working Flex 2p;40.000;2020;SP;Jardim Maringá - São Paulo Zona Leste;Vazio
538;62.900;Fiat;Strada;1.4 Mpi Hard Working Cs 8v Flex 2p Manual;40.000;2020;SP;Vila Carrão - São Paulo Zona Leste;Vazio
539;64.900;Fiat;Fiorino;1.4 Mpi Furgão Hard Working 8v Flex 2p Manual;89.000;2018;SP;Vila Formosa - São Paulo Zona Leste;Vazio
540;78.898;Honda;Fit;1.5 Ex Flex Aut. 5p;50.000;2017;SP;Rudge Ramos - São Bernardo do Campo;Vazio
541;62.900;Fiat;Strada;1.4 Hard Working Flex 2p;83.000;2020;SP;Jardim Maringá - São Paulo Zona Leste;Vazio
542;63.986;Ford;Ka;1.5 Ti-vct Se Plus Sedan;33.000;2020;SP;Ribeirão Preto;Vazio
543;71.990;Fiat;Doblo;1.8 16v Essence 7l Flex 5p;69.000;2019;SP;Centro - São Bernardo do Campo;Vazio
544;57.890;Volkswagen;Voyage;1.6 Msi Total Flex 4p;30.000;2020;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
545;57.900;Hyundai;Hb20s;Hb20s 1.0 Comfort Plus;82.786;2018;SP;Freguesia do Ó - São Paulo Zona Norte;Vazio
546;86.870;Honda;Fit;1.5 Lx Flex Aut. 5p;19.000;2019;SP;Vila Carrão - São Paulo Zona Leste;Vazio
547;89.990;Nissan;Kicks;1.6 16v S Aut.(direct) 5p;15.000;2018;SP;Ipiranga - São Paulo Zona Sul;Vazio
548;68.990;Peugeot;2008;1.6 16v Flex Griffe 4p Automático;73.000;2017;SP;São Caetano do Sul;Vazio
549;77.990;Jeep;Renegade;1.8 Sport Flex Aut. 5p;54.000;2017;SP;São Miguel Paulista - São Paulo Zona Leste;Vazio
550;70.800;Chevrolet;Onix;Onix 1.4 Lt Spe/4 (aut);32.570;2019;SP;Centro - Guarulhos;Vazio
551;86.870;Honda;Civic;2.0 Lxr Flex Aut. 4p;76.000;2016;SP;Vila Carrão - São Paulo Zona Leste;Vazio
552;57.900;Volkswagen;Up!;Up! Move 1.0 Total Flex 12v 5p;74.957;2017;SP;Freguesia do Ó - São Paulo Zona Norte;Vazio
553;89.890;Kia;Sportage;2015 2.0 Flex Lx Completa Automática Branca;53.811;2015;SP;Parque Oratório - Santo André;Vazio
554;88.900;Nissan;Kicks;Kicks Sl 1.6 16v Flexstar 5p Aut.;106.525;2017;SP;Freguesia do Ó - São Paulo Zona Norte;Vazio
555;73.860;Chevrolet;Cobalt;1.8 Mpfi Ltz 8v;23.000;2019;SP;Praia Grande;Vazio
556;73.890;Chevrolet;Cobalt;1.8 Mpfi Ltz 8v;23.000;2019;SP;Santos;Vazio
557;73.860;Chevrolet;Cobalt;1.8 Mpfi Ltz 8v;23.000;2019;SP;São Vicente;Vazio
558;73.860;Chevrolet;Cobalt;1.8 Mpfi Ltz 8v;23.000;2019;SP;Santos;Vazio
559;81.900;Hyundai;Ix35;Ix35 Gls 2.0 16v 2wd Flex Aut.;111.230;2015;SP;Freguesia do Ó - São Paulo Zona Norte;Vazio
560;72.990;Honda;City;Ex Cvt;100.000;2016;SP;Vila Hermínia - Guarulhos;Vazio
561;79.900;Renault;Duster;Oroch 2.0 16v Dynamique Hi-flex Aut. 4p;35.000;2017;SP;Parque Maria Luiza - São Paulo Zona Leste;Vazio
562;72.900;Fiat;Fiorino;Fiorino 1.4 Evo Hard Working (flex);115.000;2020;SP;Jardim Maringá - São Paulo Zona Leste;Vazio
563;56.890;Volkswagen;Up!;Up! 1.0 12v E-flex Move Up!;40.910;2018;SP;Freguesia do Ó - São Paulo Zona Norte;Vazio
564;57.900;Peugeot;208;1.6 16v Allure Flex Aut. 5p;45.000;2016;SP;Vila Graciosa - São Paulo Zona Leste;Vazio
565;78.900;Citroën;C4;Picasso C4 Picasso 1.6 16v Thp Seduction (aut);58.000;2016;SP;Ipiranga - São Paulo Zona Sul;Vazio
566;75.900;Fiat;Fiorino;1.4 Mpi Furgão Hard Working 8v Flex 2p Manual;83.000;2020;SP;Vila Carrão - São Paulo Zona Leste;Vazio
567;74.900;Volkswagen;Golf;1.4 Tsi Comfortline 16v Gasolina 4p Automático;128.000;2015;SP;Vila Formosa - São Paulo Zona Leste;Vazio
568;64.899;Chevrolet;Prisma;Prisma 1.4 Ltz Spe/4 (aut);74.000;2017;SP;Ipiranga - São Paulo Zona Sul;Vazio
569;59.870;Chevrolet;Prisma;1.4 Ltz Aut. 4p;69.500;2016;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
570;67.900;Jeep;Renegade;1.8 16v Flex Sport 4p Manual;105.000;2016;SP;Vila Formosa - São Paulo Zona Leste;Vazio
571;58.900;Volkswagen;Voyage;Voyage 1.6 Msi Totalflex 4p Manual;69.370;2019;SP;Sorocaba;Vazio
572;72.900;Chevrolet;Tracker;1.8 Ltz Aut. 5p;69.000;2015;SP;Água Fria - São Paulo Zona Norte;Vazio
573;60.900;Chevrolet;Spin;1.8 Ltz 8v Flex 4p Automático;134.000;2016;SP;Vila Carrão - São Paulo Zona Leste;Vazio
574;69.750;Fiat;Strada;Strada 1.8 Mpi Adventure Cd 16v Flex 3p Automatizado;128.596;2015;SP;Sorocaba;Vazio
575;88.790;Jeep;Renegade;1.8 Longitude Flex Aut. 5p;68.000;2019;SP;Parque Novo Mundo - São Paulo Zona Norte;Vazio
576;64.990;Peugeot;2008;Peugeot 2008 1.6 Allure Aut.;89.977;2018;SP;Jardim Macedo - Ribeirão Preto;Vazio
577;63.870;Volkswagen;Polo;1.0 5p;38.000;2020;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
578;59.890;Ford;Ka;Ka 1.5 Se Plus 12v Flex 5p Mec.;45.231;2020;SP;Freguesia do Ó - São Paulo Zona Norte;Vazio
579;65.900;Fiat;Doblo;Doblò Essence 1.8 7l (flex);160.000;2019;SP;Jardim Maringá - São Paulo Zona Leste;Vazio
580;57.890;Fiat;Argo;Fiat Argo Drive 1.0 Firefly (flex);99.500;2018;SP;Vila Hebe - São Paulo Zona Norte;Vazio
581;83.875;Hyundai;I30;1.8 Aut. 5p;74.900;2016;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
582;56.900;Chevrolet;Spin;Spin 1.8 Lt 8v Flex 4p Manual;90.000;2015;SP;Osasco;Vazio
583;86.900;Jeep;Renegade;1.8 16v Flex Sport 4p Manual;71.000;2019;SP;Vila Formosa - São Paulo Zona Leste;Vazio
584;76.930;Fiat;Fiorino;1.4 Hard Working Flex 4p;39.000;2020;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
585;76.950;Fiat;Fiorino;1.4 Hard Working Flex 4p;39.000;2020;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
586;76.980;Fiat;Fiorino;1.4 Hard Working Flex 4p;39.000;2020;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
587;85.900;Nissan;Kicks;1.6 16v S Aut. 5p;44.922;2018;SP;Vila Hulda - Guarulhos;Vazio
588;60.900;Fiat;Fiorino;1.4 Flex 4p;223.014;2016;SP;Jardim Santa Eliza - Americana;Vazio
589;56.900;Chevrolet;Onix;1.0 Mpfi Joy 8v Flex 4p Manual;56.000;2020;SP;Vila Carrão - São Paulo Zona Leste;Vazio
590;68.900;Chevrolet;Prisma;Prisma 1.4 Ltz Spe/4 (aut);49.000;2017;SP;Freguesia do Ó - São Paulo Zona Norte;Vazio
591;74.870;Fiat;Strada;1.4 Hard Working Cab. Dupla Flex 3p;42.000;2017;SP;Vila Carrão - São Paulo Zona Leste;Vazio
592;68.890;Toyota;Etios;Toyota Etios X Plus 1.5 Flex Automatico Unico Dono!!!;47.700;2019;SP;Vila Marieta - São Paulo Zona Leste;Vazio
593;78.900;Hyundai;Hb20;Hb20 Premium 1.6 Flex 16v Aut.;54.470;2019;SP;Jardim Independencia - São Paulo Zona Leste;Vazio
594;80.999;Jeep;Renegade;1.8 Longitude Flex Aut. 5p;44.800;2016;SP;Penha - São Paulo Zona Leste;Vazio
595;62.900;Honda;City;1.5 Dx 16v Flex 4p Manual;76.000;2016;SP;Vila Carrão - São Paulo Zona Leste;Vazio
596;60.900;Chevrolet;Cobalt;1.8 Ltz Aut. 4p;87.000;2018;SP;Vila Carrão - São Paulo Zona Leste;Vazio
597;59.990;Fiat;Argo;1.0 Drive Flex 5p;57.000;2020;SP;Centro - São Bernardo do Campo;Vazio
598;74.870;Honda;Fit;1.5 Lx Flex Aut. 5p;59.000;2017;SP;Vila Carrão - São Paulo Zona Leste;Vazio
599;89.900;Mitsubishi;Asx;2.0 4wd Cvt 5p;99.000;2016;SP;Santo André;Vazio
600;60.990;Ford;Ka;1.5 Se Flex 4p;20.000;2020;SP;Jardim Rodolfo Pirani - São Paulo Zona Leste;Vazio
601;76.870;Jeep;Renegade;1.8 Longitude Flex Aut. 5p;79.000;2016;SP;Vila Carrão - São Paulo Zona Leste;Vazio
602;88.900;Volkswagen;Polo;Polo Highline 200 Tsi 1.0 Automático;72.500;2019;SP;Centro - São Bernardo do Campo;Vazio
603;68.800;Fiat;Doblo;1.8 Mpi Essence 7l 16v Flex 4p Manual;82.000;2019;SP;Vila Carrão - São Paulo Zona Leste;Vazio
604;72.900;Chevrolet;Onix;Onix Hatch Lt 1.0 8v Flexpower 5p Mec.;18.955;2020;SP;Vila Marina - Santo André;Vazio
605;75.900;Volkswagen;Saveiro;Trendline Cs 1.6 Msi Total Flex;51.482;2021;SP;Campinas;Vazio
606;62.900;Chevrolet;Onix;Onix 1.4 Mpfi Ltz 8v Flex 4p Manual;35.000;2018;SP;São Paulo Zona Oeste;Vazio
607;65.353;Fiat;Strada;1.4 Mpi Hard Working Cs 8v Flex 2p Manual;57.000;2019;SP;Vila Carrão - São Paulo Zona Leste;Vazio
608;63.990;Renault;Sandero;1.6 Zen 16v 5p;45.000;2020;SP;Ipiranga - São Paulo Zona Sul;Premium Auto Shopping
609;81.900;Renault;Duster;2.0 16v Dynamique Hi-flex 5p;90.000;2019;SP;Vila Hulda - Guarulhos;Vazio
610;55.900;Hyundai;Hb20s;1.0 Comfort Plus 12v Flex 4p Manual;100.000;2018;SP;Vila Carrão - São Paulo Zona Leste;Vazio
611;62.987;Hyundai;Hb20;1.6 Comfort Plus 16v;41.000;2018;SP;Ribeirão Preto;Vazio
612;62.900;Chevrolet;Prisma;1.4 Ltz Aut. 4p;68.000;2016;SP;Cidade Dutra - São Paulo Zona Sul;Vazio
613;67.920;Volkswagen;Up!;1.0 Connect 170 Tsi 5p;22.000;2020;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
614;67.980;Volkswagen;Up!;1.0 Connect 170 Tsi 5p;22.000;2020;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
615;73.900;Hyundai;Hb20s;1.6 Comfort Plus Flex Aut. 4p;44.800;2018;SP;Cidade Dutra - São Paulo Zona Sul;Vazio
616;82.970;Fiat;Fiorino;1.4 Hard Working Flex 4p 5 Marchas;20.000;2021;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
617;59.980;Volkswagen;Voyage;1.6 Msi Total Flex 4p;39.000;2020;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
618;59.960;Volkswagen;Spacefox;1.6 Trendline Total Flex 5p;62.000;2019;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
619;59.980;Volkswagen;Spacefox;1.6 Trendline Total Flex 5p;62.000;2019;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
620;58.960;Chevrolet;Onix;1.0 Joy 5p;30.000;2020;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
621;58.970;Chevrolet;Onix;1.0 Joy 5p;30.000;2020;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
622;57.980;Hyundai;Hb20;1.0 Unique Flex 5p;39.000;2019;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
623;84.800;Jeep;Renegade;Renegade Sport 1.8 (aut) (flex);42.323;2018;SP;Centro - Guarulhos;Vazio
624;65.900;Toyota;Etios;Hb X Vsc At _4p_;19.000;2020;SP;Ipiranga - São Paulo Zona Sul;Vazio
625;75.800;Fiat;Fiorino;Fiorino 1.4 Evo Hard Working (flex);44.563;2019;SP;Centro - Guarulhos;Vazio
626;60.900;Mitsubishi;Lancer;Lancer 2.0 16v Hl Cvt;85.000;2017;SP;Vila Alto de Santo André - Santo André;Vazio
627;59.900;Hyundai;Tucson;Tucson 2.0 Mpfi Gls 16v 143cv 2wd Flex 4p Automático;69.000;2015;SP;São Paulo Zona Oeste;Vazio
628;79.890;Fiat;Fiorino;1.4 Mpi Furgão Hard Working 8v;23.000;2019;SP;Santos;Vazio
629;82.890;Kia;Sportage;Sportage Lx 2.0 16v/ 2.0 16v Flex Aut.;101.000;2015;SP;Freguesia do Ó - São Paulo Zona Norte;Vazio
630;74.940;Fiat;Strada;1.4 Hard Working Cab. Dupla Flex 3p;28.000;2018;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
631;74.980;Fiat;Strada;1.4 Hard Working Cab. Dupla Flex 3p;28.000;2018;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
632;76.890;Volkswagen;Saveiro;Saveiro Cross 1.6 T.flex 16v Cd;84.320;2016;SP;Sacomã - São Paulo Zona Sul;Vazio
633;68.899;Chevrolet;Captiva;Captiva Sport Fwd 2.4 16v 171/185cv;52.000;2015;SP;Ipiranga - São Paulo Zona Sul;Vazio
634;65.890;Nissan;Versa;1.6 16v Flexstart Unique 4p Xtronic;115.000;2018;SP;Jardim Maringá - São Paulo Zona Leste;Vazio
635;85.900;Renault;Duster;1.6 16v Dynamique Sce X-tronic 5p;40.000;2020;SP;Parque Maria Luiza - São Paulo Zona Leste;Vazio
636;67.900;Renault;Sandero;2.0 Rs Racing Spirit Flex 5p;43.000;2018;SP;Parque Maria Luiza - São Paulo Zona Leste;Vazio
637;67.900;Honda;City;1.5 Lx Flex Aut. 4p;58.000;2015;SP;Vila Graciosa - São Paulo Zona Leste;Vazio
638;56.990;Volkswagen;Fox;Fox 1.6 Msi Run (flex);61.000;2017;SP;Socorro - São Paulo Zona Sul;Vazio
639;68.900;Chevrolet;Onix;Onix 1.4 Lt Spe/4 (aut);35.881;2019;SP;Vila Guilherme - São Paulo Zona Norte;Vazio
640;86.990;Hyundai;Creta;Creta 1.6 Pulse (aut);47.000;2017;SP;Jardim Independencia - São Paulo Zona Leste;Vazio
641;75.900;Volkswagen;Jetta;1.4 16v Tsi Trendline Gasolina 4p Manual;128.000;2016;SP;Vila Formosa - São Paulo Zona Leste;Vazio
642;79.900;Volkswagen;Saveiro;Cross 1.6 T.flex 16v Cd;69.771;2016;SP;Encruzilhada - Santos;Vazio
643;73.940;Honda;City;1.5 Lx Flex Aut. 4p;45.000;2016;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
644;73.980;Honda;City;1.5 Lx Flex Aut. 4p;45.000;2016;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
645;57.970;Chevrolet;Onix;1.0 Lt 5p;41.000;2019;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
646;84.990;Honda;Civic;2.0 Lxr 16v;78.471;2016;SP;Ponte Preta - Campinas;Vazio
647;62.990;Hyundai;Hb20s;1.0 Comfort Plus 12v;49.489;2019;SP;Ponte Preta - Campinas;Vazio
648;64.990;Citroën;Aircross;A Feel;69.000;2017;SP;Vila Hermínia - Guarulhos;Vazio
649;65.870;Volkswagen;Gol;1.6 16v Msi Aut. 5p;46.000;2019;SP;Vila Carrão - São Paulo Zona Leste;Vazio
650;89.900;Volkswagen;Polo;1.0 Tsi Comfortline 200 Aut. 5p;25.000;2019;SP;Santo André;Vazio
651;89.900;Honda;Fit;1.5 Personal Flex Aut. 5p;14.000;2018;SP;Santo André;Vazio
652;60.970;Fiat;Argo;1.0 Drive Flex 5p;39.000;2020;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
653;57.930;Chevrolet;Onix;1.0 Lt 5p;32.000;2019;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
654;56.940;Renault;Logan;1.0 Life 12v 4p;41.000;2021;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
655;56.950;Renault;Logan;1.0 Life 12v 4p;41.000;2021;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
656;56.970;Renault;Logan;1.0 Life 12v 4p;41.000;2021;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
657;74.900;Fiat;Doblo;Doblò Essence 1.8 7l (flex);52.200;2020;SP;Vila Prudente - São Paulo Zona Leste;Premium Auto Shopping
658;69.870;Smart;Fortwo;1.0 Coupê Turbo 12v Gasolina 2p Automático;70.000;2015;SP;Vila Prudente - São Paulo Zona Leste;Vazio
659;55.900;Chevrolet;Onix;Onix Hatch Lt 1.0 8v Flexpower 5p Mec.;46.000;2019;SP;Itaim Paulista - São Paulo Zona Leste;Vazio
660;74.200;Chevrolet;Onix;1.4 Mpfi Activ 8v Flex 4p Manual;35.000;2019;SP;Parque Industrial - São José dos Campos;Vazio
661;76.990;Jeep;Renegade;Renegade Sport 1.8 4x2 Flex 16v Aut.;58.000;2016;SP;Vila Guilherme - São Paulo Zona Norte;Vazio
662;86.900;Jeep;Renegade;Renegade Sport 1.8 (aut) (flex);59.083;2019;SP;Vila Guilherme - São Paulo Zona Norte;Vazio
663;82.990;Volkswagen;Saveiro;Saveiro Cross 1.6 16v Msi Cd (flex);69.000;2017;SP;Vila Guilherme - São Paulo Zona Norte;Vazio
664;56.940;Renault;Sandero;1.0 Zen 12v 5p;49.000;2020;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
665;56.970;Renault;Sandero;1.0 Zen 12v 5p;49.000;2020;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
666;56.940;Renault;Sandero;1.0 Zen 12v 5p;34.000;2020;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
667;56.940;Renault;Sandero;1.0 Zen 12v 5p;45.000;2020;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
668;56.900;Chevrolet;Onix;Chevrolet Onix 1.0 Joy 8v Manual 4p 2020;59.700;2020;SP;Santos;Vazio
669;58.900;Hyundai;Tucson;Glsb;73.000;2015;SP;Ipiranga - São Paulo Zona Sul;Vazio
670;64.900;Fiat;Strada;1.4 Mpi Hard Working Cs 8v Flex 2p Manual;59.190;2020;SP;Campinas;Vazio
671;68.900;Citroën;Aircross;Aircross Live 1.6 Flex 16v 5p Aut.;42.985;2019;SP;Umuarama - Osasco;Vazio
672;75.990;Ford;Focus;2.0 Titanium 16v;68.871;2018;SP;Ponte Preta - Campinas;Vazio
673;89.990;Toyota;Yaris;Yaris Xls 1.5 Flex 16v 5p Aut.;40.000;2019;SP;Vila Guilherme - São Paulo Zona Norte;Vazio
674;75.900;Honda;Fit;Fit 1.5 16v Lx Cvt (flex);60.395;2016;SP;Itaim Paulista - São Paulo Zona Leste;Vazio
675;83.870;Hyundai;I30;1.8 Aut. 5p;79.000;2016;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
676;59.900;Chevrolet;Cobalt;1.4 Mpfi Ltz 8v;91.000;2016;SP;Carapicuíba;Vazio
677;61.890;Hyundai;Tucson;2.0 Gls 4x2 Flex Aut. 5p;67.144;2015;SP;São Miguel Paulista - São Paulo Zona Leste;Vazio
678;83.920;Honda;Civic;2.0 Lxr Flex Aut. 4p;65.000;2016;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
679;83.930;Honda;Civic;2.0 Lxr Flex Aut. 4p;65.000;2016;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
680;83.960;Honda;Civic;2.0 Lxr Flex Aut. 4p;65.000;2016;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
681;61.876;Hyundai;Hb20;1.0 Sense Flex 5p;28.000;2020;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
682;61.870;Hyundai;Hb20;1.0 Sense Flex 5p;28.000;2020;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
683;77.900;Fiat;Fiorino;1.4 Mpi Furgão Hard Working 8v Flex 2p Manual;86.728;2020;SP;São Paulo Zona Norte;Vazio
684;63.900;Fiat;Doblo;Doblò Essence 1.8 7l (flex);49.000;2018;SP;Jardim Maringá - São Paulo Zona Leste;Vazio
685;59.900;Fiat;Argo;1.0 Drive Flex 5p;39.000;2019;SP;Vila Graciosa - São Paulo Zona Leste;Vazio
686;64.900;Honda;Fit;Fit 1.5 Lx Aut (flex);100.000;2015;SP;Jundiaí;Vazio
687;65.900;Ford;Ecosport;Ecosport Freestyle 1.6 16v (flex);93.904;2016;SP;Freguesia do Ó - São Paulo Zona Norte;Vazio
688;59.890;Hyundai;Tucson;2.0 Mpfi Gls 16v 143cv 2wd Flex 4p Automático;80.000;2015;SP;Americana;Vazio
689;69.790;Hyundai;Hb20s;1.6 Premium 16v;46.849;2018;SP;Campo Belo - São Paulo Zona Sul;Vazio
690;60.900;Volkswagen;Spacefox;1.6 Msi Trendline 8v Flex 4p Manual;39.000;2019;SP;Vila Formosa - São Paulo Zona Leste;Vazio
691;67.900;Chevrolet;Cruze;Cruze Ltz 1.8 16v Flexpower 4p Aut.;148.900;2015;SP;Jardim Maringá - São Paulo Zona Leste;Vazio
692;72.900;Chevrolet;Prisma;Prisma Sed. Lt 1.4 8v Flexpower 4p;57.809;2019;SP;Itaim Paulista - São Paulo Zona Leste;Vazio
693;89.490;Honda;City;1.5 Lx 16v;84.385;2019;SP;Campo Belo - São Paulo Zona Sul;Vazio
694;55.900;Volkswagen;Fox;Fox 1.6 Run 2017;56.838;2017;SP;Vila Graciosa - São Paulo Zona Leste;Vazio
695;79.900;Jeep;Renegade;Renegade Longitude 1.8 (aut) (flex);80.000;2016;SP;Anália Franco - São Paulo Zona Leste;Vazio
696;66.900;Ford;Ecosport;Ecosport 1.6 Se 16v Flex 4p Powershift;76.000;2017;SP;Indaiatuba;Vazio
697;76.750;Chevrolet;Onix;Onix 1.4 Mpfi Activ 8v Flex 4p Automático;49.666;2019;SP;Sorocaba;Vazio
698;86.990;Chevrolet;Cruze;1.4 Turbo Lt 16v;69.387;2018;SP;Ponte Preta - Campinas;Vazio
699;79.750;Hyundai;Hb20x;Hb20x 1.6 16v Style Flex 4p Automático;67.731;2019;SP;Sorocaba;Vazio
700;88.900;Toyota;Corolla;2.0 Xei 16v Flex 4p Automático;107.000;2017;SP;Vila Carrão - São Paulo Zona Leste;Vazio
701;76.990;Fiat;Fiorino;1.4 Hard Working Flex 4p;66.000;2019;SP;São Paulo Zona Leste;Vazio
702;67.900;Volkswagen;Up!;1.0 Tsi Pepper 5p;74.000;2019;SP;Vila Jacuí - São Paulo Zona Leste;Vazio
703;58.900;Ford;Ecosport;Ecosport Freestyle 1.6 16v (flex);90.000;2015;SP;Vila Alto de Santo André - Santo André;Vazio
704;65.900;Ford;Ecosport;Ecosport Freestyle 1.6 16v (flex);74.000;2017;SP;Jardim Maringá - São Paulo Zona Leste;Vazio
705;58.900;Ford;Ka;Ka 1.5 Ti-vct Flex Se Sedan Manual;60.448;2019;SP;Cotia;Vazio
706;62.900;Fiat;Strada;Strada Hard Working 1.4 (flex);127.000;2020;SP;Jardim Maringá - São Paulo Zona Leste;Vazio
707;67.950;Honda;Fit;1.5 Ex Flex Aut. 5p;79.000;2015;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
708;67.980;Honda;Fit;1.5 Ex Flex Aut. 5p;79.000;2015;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
709;69.750;Hyundai;Hb20;Hb20 1.6 Comfort Plus 16v Flex 4p Automático;98.208;2019;SP;Sorocaba;Vazio
710;73.970;Honda;City;1.5 Lx Flex Aut. 4p;45.000;2016;SP;Alto da Mooca - São Paulo Zona Leste;Vazio
